id,formation_energy_ev_natom,bandgap_energy_ev
1,0.193241238828,1.52401484852
2,0.0579923211857,3.69071010121
3,0.15350068796,3.6151495047
4,0.0277998375485,2.9734664005
5,0.142072101134,1.48930022974
6,0.0581056368449,4.21499758246
7,0.0658417875761,3.24074651392
8,0.112022212083,2.10951712433
9,0.0541220646438,2.66735646805
10,0.245844404476,3.02134230477
11,0.18420832888,1.81084620704
12,0.0845574650488,2.60992464125
13,0.303518200701,1.01833630726
14,0.190557588058,2.05993738877
15,0.055787454525,0.960099251898
16,0.265845965449,3.30390856952
17,0.208067911924,1.6527224138
18,0.212291858177,2.38977959406
19,0.361653288018,1.23100589528
20,0.18497175965,1.38348176735
21,0.0787289505741,1.85350394128
22,0.150882144699,2.96752191685
23,0.167469664742,1.82431475627
24,0.174555484141,3.16056090999
25,0.0251492980528,2.69304740689
26,0.147915908767,1.03774732102
27,0.244432517347,1.3012879095
28,0.203693490159,1.91566213084
29,0.110540902804,1.19753512515
30,0.233755902901,2.06036587969
31,0.245034954125,1.11367989654
32,0.137669697779,1.90999114137
33,0.101593061278,1.58006297646
34,0.169231742752,1.84235815734
35,0.0381918115793,0.959047542698
36,0.225229379351,0.825776843181
37,0.154635378858,3.6448950477
38,0.144338657381,1.41571742343
39,0.238425717747,2.05749003168
40,0.102293155066,3.34244116891
41,0.0557509738408,3.91092108764
42,0.156998320539,3.16350666991
43,0.0557509738408,3.91092108764
44,0.199966822132,1.26499262908
45,0.285391835779,0.675827626118
46,0.0164118385965,3.9412196501
47,0.185962961438,1.97743100816
48,0.26278275592,1.90722481502
49,0.220154911595,3.52861944382
50,0.113683282428,1.22160956887
51,0.129161776267,2.11351714402
52,0.0996544949586,1.69313014465
53,0.238156876341,1.69574115087
54,0.26845028144,2.75367590215
55,0.148688214507,2.70006311109
56,0.273115258862,0.498805939863
57,0.207287227334,2.3184189215
58,0.290954399163,2.52495197338
59,0.198454326706,0.97642768203
60,0.13611898976,2.75987901585
61,0.283843260133,0.466631951768
62,0.167338934727,1.79060953074
63,0.318671320587,1.78075231725
64,0.224138537368,3.24892264697
65,0.331448276732,1.06274620453
66,0.0636800353356,2.76105910075
67,0.0677662680834,3.24074651392
68,0.214784922232,2.17615044865
69,0.22376766647,3.41642854887
70,0.287708413012,1.67932197506
71,0.0546522425507,2.60674740101
72,0.103899760016,3.05719644667
73,0.0467635950109,2.32238809025
74,0.120157723383,1.90910189584
75,0.248862544899,1.69392210924
76,0.285148825357,2.79361131829
77,0.337992522191,0.954611451946
78,0.244832463725,2.25693166723
79,0.190518312362,2.38859386994
80,0.244328075321,1.22059384855
81,0.10593509623,3.34244116891
82,0.0682610170937,3.52495746312
83,0.227548700549,1.03137387809
84,0.0740640176706,1.02962070374
85,0.10593509623,3.34244116891
86,0.214163707782,2.87151868481
87,0.0654751440431,3.2678442629
88,0.0540773818862,2.65440008914
89,0.0925898344464,4.28417236442
90,0.328082294433,1.48871015104
91,0.0878206353008,4.41873699966
92,0.245854086776,0.765306884485
93,0.217555520363,2.32258484735
94,0.0246582544469,2.16325149073
95,0.0712490981535,3.24074651392
96,0.309174629104,1.12500705846
97,0.239602762826,2.14450128798
98,0.0156886149426,1.39324000098
99,0.0629561488634,2.02198122581
100,0.308495628093,1.03717883759
101,0.172155764701,1.48893805018
102,0.0214030223247,3.9412196501
103,0.232685151441,2.09341268808
104,0.313981369298,1.34969561455
105,0.253348250015,1.62918700015
106,0.0925303800078,4.28417236442
107,0.0951621272165,4.03211650489
108,0.220659675936,2.61691943426
109,0.203462181537,2.22928891485
110,0.151540599741,0.870342073667
111,0.316061659155,0.774126916489
112,0.0706264106879,2.94338681369
113,0.214923713617,2.44083231595
114,0.286792496306,2.86850464138
115,0.338743240271,2.1690028747
116,0.229611790512,2.77535937685
117,0.209219452473,2.15314594914
118,0.260056792355,2.12290846943
119,0.217496065924,2.32258484735
120,0.193103784048,2.22709785711
121,0.251989977726,2.15057248266
122,0.149184410212,1.81527833347
123,0.0408707226029,0.959047542698
124,0.321141372438,0.350091823217
125,0.16225862364,1.19125587247
126,0.105585634455,3.34244116891
127,0.0849464314413,2.3724125135
128,0.302365457462,2.56686506459
129,0.358813553698,1.21023946157
130,0.283252788757,1.66812235687
131,0.0959406851332,3.36520737312
132,0.314425959164,0.399990309642
133,0.0711896437149,3.24074651392
134,0.178060178465,1.22931052576
135,0.151029423274,2.68498300091
136,0.178800039822,0.875395460226
137,0.180173679838,0.868615427178
138,0.260056792355,2.12290846943
139,0.169001794287,1.92514305872
140,0.203457226061,2.04084682539
141,0.134310380121,1.83719036362
142,0.212106985049,3.06893695857
143,0.22602694715,3.24892264697
144,0.0581457095845,0.989509064375
145,0.390859650303,1.61738746677
146,0.0532683764284,4.2686643025
147,0.152400759463,1.67128603479
148,0.212210286727,2.19773346865
149,0.243578688714,2.10166958328
150,0.125532984056,1.22077547533
151,0.200935565219,1.54800547228
152,0.0660488608785,3.64462449102
153,0.0845424102551,4.46961347729
154,0.219619363239,3.84377693208
155,0.115473266985,1.19753512515
156,0.0323341863242,2.67815421338
157,0.124489787087,2.03883417984
158,0.0336390634553,5.14408243842
159,0.0872467212801,4.41537647506
160,0.152145670121,1.44926311899
161,0.208634491421,2.00717242029
162,0.378947349944,1.27133735039
163,0.035429336061,3.2256393693
164,0.283310200246,0.523092260837
165,0.332333667542,0.354283582727
166,0.314107997955,0.739339186748
167,0.310671356286,1.27636239008
168,0.107230075289,2.37979092935
169,0.215018238368,1.53650704978
170,0.228703062099,1.54136979701
171,0.168437036748,1.92359792811
172,0.228416222502,3.01877397462
173,0.138207757938,1.51102524506
174,0.293815262468,0.717791579612
175,0.105623055248,3.34244116891
176,0.141915473009,1.90999114137
177,0.381381665441,1.39563581001
178,0.344819418258,0.934401080383
179,0.231568284283,2.86178254616
180,0.182213670369,1.4097728278
181,0.256177088932,1.23319131278
182,0.0584213773054,3.91092108764
183,0.225512487567,3.24556212237
184,0.27508469433,0.98725310463
185,0.143384301922,1.76980152619
186,0.351695440773,1.31482870488
187,0.216509956278,3.57949592146
188,0.152103296661,1.44926311899
189,0.278216921038,0.446394298918
190,0.204865352367,1.27205748238
191,0.21614373706,1.87410249202
192,0.020829108304,3.9378591255
193,0.227129957497,2.89791309012
194,0.185453415736,2.18710432783
195,0.325171846185,1.13617202066
196,0.0578325910116,0.989509064375
197,0.133571258914,1.28520880854
198,0.233597014225,2.29496266143
199,0.244520422743,2.25693166723
200,0.152106677273,1.30806370435
201,0.141902257254,1.43748673982
202,0.0437335488091,1.17025964712
203,0.328699320309,0.860744946381
204,0.19335976043,2.18512141525
205,0.175034054979,1.37042414994
206,0.132191075085,1.10942689841
207,0.107444051811,0.886429241454
208,0.319293823601,1.03076117329
209,0.265194622452,2.27717361069
210,0.217429519009,2.54435178096
211,0.20180946553,2.44572452579
212,0.289791080357,1.0732707831
213,0.241565412838,1.36356877744
214,0.287665851681,0.696496810823
215,0.132298533562,3.26429388974
216,0.0792065017288,1.0542608602
217,0.199836197295,2.05993738877
218,0.243720152317,1.08140504965
219,0.265296954453,3.54274663472
220,0.0563361423404,2.83749551221
221,0.148401868175,1.79447975664
222,0.201202994575,1.52819168047
223,0.290021164732,2.59210363712
224,0.0684672638138,3.52495746312
225,0.0290199109473,4.75562712959
226,0.3754166307,1.32401725541
227,0.262218428964,1.90810491649
228,0.373455405854,1.22265556867
229,0.223638027416,1.96500325647
230,0.220943697414,2.32777393704
231,0.182108675741,1.2186063532
232,0.0325415643894,2.9734664005
233,0.0782893089247,4.12053259924
234,0.24089761001,3.03817075661
235,0.0920159204257,4.28081183982
236,0.320326374112,2.34914072798
237,0.0190509253644,2.36063221528
238,0.195416641327,2.40034726586
239,0.311695093363,1.03717883759
240,0.07253133473,3.99697336684
241,0.239761441226,2.02706798222
242,0.156486149651,0.914174781185
243,0.0946467023912,3.92516051777
244,0.0203197527972,5.1202832262
245,0.17805248613,1.59872001865
246,0.207635450854,2.86754119778
247,0.315942252808,0.879399844203
248,0.286337492182,1.40294125758
249,0.200798768232,1.26912880798
250,0.188506291317,2.83271261605
251,0.0463588826119,2.32238809025
252,0.105551303753,1.12801136917
253,0.256043487698,1.89527715057
254,0.325488303661,1.08058743763
255,0.320167212269,0.746719890081
256,0.035429336061,3.2256393693
257,0.0966727351638,1.08486832731
258,0.152443329921,1.81527833347
259,0.328105798499,0.392890512335
260,0.23194014835,2.35754212406
261,0.103495047617,3.05719644667
262,0.0182664231664,1.81218398208
263,0.0621836385511,2.85045189113
264,0.340016649701,0.985644387593
265,0.108419927775,1.60324345594
266,0.207635450854,2.82613090852
267,0.290144087432,2.86514411678
268,0.0321379926284,3.43092903505
269,0.0684672638138,3.52495746312
270,0.20610955064,3.17583548351
271,0.204969112171,2.16237425255
272,0.345531142598,1.12771794775
273,0.297481584699,2.56350453999
274,0.315454528155,0.882396419722
275,0.289441696323,1.67932197506
276,0.150092189463,1.34889635193
